,Duration..in.seconds.,ResponseId,phase,team_name,domain,Month.1,Month.2,Month.3,Month.4,Month.5,Month.6,Month.7,Month.8,Month.9,Month.10,Month.11,Month.12,Month.13,Month.14,Month.15,Month.16,Month.17,Month.18,confidence,subexpert,pub,basis,basis_5_TEXT,model,theory,parameters,numpred,covidcondyn,covidmeas,covidmeas_6_TEXT,coviddesc,covidest_1,covidest_2,covidest_3,covidest_4,covidest_5,covidest_6,covidest_7,covidest_8,covidest_9,covidest_10,covidest_11,covidest_12,datatrain,counterfact,counter_imp,counter_yn,othercounter,othercountim,Method,isExpert,ResponseId.old,revised,team_size,team_expertise,team_size.coded,team_discipline.coded,team_discipline.missingdat,previous_tournament.coded,previous_tournament.missingdat,Age,Sex,Genderident,Genderident_5_TEXT,Occupation,Ethnicity,Education,Religion,Religion_Other,Politics_1,Country.of.Residence,Residential.Area,Income,time_upload,Method.coded,Method.complex,DataOnly,mean_error_w1,root_mean_sqr_error_w1,mean_abs_error_w1,mean_percent_error_w1,mean_abs_percent_error_w1,MASE1_w1,RMSE_cutoff_Naive_linear,RMSE_cutoff_Naive_rwf,compare_to_naive_linear,compare_to_naive_rwf,MASE_cutoff_Naive_linear,MASE_cutoff_Naive_rwf,compare_to_naive_linear_MASE,compare_to_naive_rwf_MASE,time_spent,mean_error_covid,root_mean_sqr_error_covid,mean_abs_error_covid,mean_percent_error_covid,mean_abs_percent_error_covid,MASE1_covid,mean_error_w1_lastmonths,root_mean_sqr_error_w1_lastmonths,mean_abs_error_w1_lastmonths,mean_percent_error_w1_lastmonths,mean_abs_percent_error_w1_lastmonths,MASE1_w1_lastmonths,mean_error_w2,root_mean_sqr_error_w2,mean_abs_error_w2,mean_percent_error_w2,mean_abs_percent_error_w2,MASE1_w2,RMSE_cutoff_Naive_linear_w2,RMSE_cutoff_Naive_rwf_w2,compare_to_naive_linear_w2,compare_to_naive_rwf_w2,MASE_cutoff_Naive_linear_w2,MASE_cutoff_Naive_rwf_w2,compare_to_naive_linear_MASE_w2,compare_to_naive_rwf_MASE_w2,team_gender,team_education,team_Age,non_US,CounterFactual_Presence_Final,COVID.Final,Onus.Final,counterNum,justification_dataReceived,justification_theoreticalInsight,justification_externalEvent,parameters_coded,TournamentStart,ForecastisUpdated
2157,2178,R_3P2cp30zSuKeSRj,1,NA,egend,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.83,0.81,0.78,0.77,0.76,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,"Similar to the implicit, I based my assumptions on how I believe current and future events will influence gender role perceptions.","In making my predictions, I specifically considered the influence of the one-time event variables (presidential elections) as well as the trajectory of the ongoing CONVID-19 pandemic and consequential unemployment and economic turmoil.   ",1,1,2,NA,"I believe the trajectory of the pandemic specifically influenced general bias/role perceptions in the sense that while we are sheltering in place, traditional roles are more likely to take place out of need. ",1000000,1500000,2000000,2400000,2700000,2900000,3200000,3600000,4000000,4500000,4900000,5400000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,49,1,2,NA,attorney,4,8,10,NA,4,USA,2,8,64.663,1,1,NA,-0.024178537,0.044656405,0.038253594,-3.18596847,4.885226498,0.910435078,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,45.69,12068333.33,15604213.11,12068333.33,69.12346653,69.12346653,33.52333439,-0.035473902,0.053191946,0.046208762,-4.701590001,6.056651674,1.099768001,-0.035473902,0.053191946,0.046208762,-4.701590001,6.056651674,1.190766672,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,May,NA
2158,2780,R_3GkqdUnETIBkL3v,1,NA,egend,0.785,0.78,0.775,0.77,0.765,0.76,0.755,0.75,0.745,0.74,0.735,0.73,NA,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA,"I roughly estimated that the explicit gender-career bias score goes down by about 0.005 every month, since that seems to be the general rate at which it's been decreasing since 2017. This was just a guess that I made from looking briefly at the past data.","I did not take any additional variables into consideration. If was to go back and do so, I might make the decrease in score values sharper over time because I believe that the rise in political correctness within society would lead to less explicit gender-career bias.",0,0,2,NA,NA,1500000,2000000,2400000,2700000,3000000,3200000,3400000,3700000,4000000,4400000,4800000,5100000,NA,NA,NA,NA,NA,NA,Data-Driven,0,NA,NA,1,NA,1,NA,NA,NA,NA,23,1,2,NA,Freelance web developer,4,5,10,NA,2,United States of America,3,3,60.495,1,1,NA,0.031654797,0.039154454,0.032883488,3.919571794,4.085273651,0.78262663,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,11893333.33,15623096.15,11893333.33,63.41277431,63.41277431,33.03722058,0.023692765,0.033688312,0.026150148,3.011114811,3.342518525,0.622373207,0.023692765,0.033688312,0.026150148,3.011114811,3.342518525,0.673870555,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,May,NA
2159,3931,R_3kHSzg9HkRjKH3k,1,NA,egend,0.79,0.78,0.74,0.68,0.73,0.71,0.69,0.58,0.66,0.66,0.79,0.74,NA,NA,NA,NA,NA,NA,7,NA,NA,"2,4",NA,NA,My decisions were mostly based on statistical calculation and more than just assumption ,Variables like the pandemi (COVID-19 deaths and unemployment rate) were considered in my predictions.,1,1,2,NA,The variable impacts my Explicit Gender-Career Bias predictions negatively,718000,818000,918000,1018000,1118000,1218000,1318000,1418000,1418000,1518000,1618000,1718000,NA,NA,NA,NA,NA,NA,Mixed,0,NA,NA,1,NA,1,NA,NA,NA,NA,35,2,1,NA,Computer Analyst,4,6,2,NA,2,USA,1,3,72.713,3,1,0,0.076654797,0.091573345,0.082918124,9.736145876,10.56857019,1.973450379,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,7.18,14008666.67,17721780.31,14008666.67,85.41387012,85.41387012,38.91317915,0.079526098,0.102062282,0.092052753,10.37292079,12.03776942,2.19085444,0.079526098,0.102062282,0.092052753,10.37292079,12.03776942,2.372133439,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,May,NA
2160,905,R_qIWlZd9O9RlCiyJ,1,NA,egend,0.85,0.86,0.86,0.85,0.84,0.87,0.86,0.85,0.86,0.85,0.85,0.86,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,"I based my predictions again, off the previous data.","I did not consider additional variables, only the previous data.",0,0,2,NA,NA,600000,610000,620000,625000,630000,637000,640000,645000,655000,665000,675000,680000,NA,NA,NA,NA,NA,NA,Data-Driven,0,NA,NA,1,NA,1,NA,NA,NA,NA,29,1,2,NA,N/A,4,3,2,NA,2,USA,2,6,98.431,1,1,NA,-0.065845203,0.072478949,0.066219497,-8.504344423,8.548262897,1.576023241,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,0,14603166.67,18357802.87,14603166.67,90.5484893,90.5484893,40.56457721,-0.088807235,0.090450915,0.088807235,-11.66443064,11.66443064,2.11361115,-0.088807235,0.090450915,0.088807235,-11.66443064,11.66443064,2.288498768,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,May,NA
2161,1226,R_2pQwhE7Q8gmipAu,1,NA,egend,0.81,0.78,0.83,0.75,0.78,0.79,0.85,0.8,0.76,0.83,0.81,0.79,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,4",NA,NA,"I based my predictions both on the past data that was given in the document, and my general thoughts about gender-career bias. I thought that the values would most likely stay in the range of 0.70-0.90 like they did with the past data that was given. I also thought that there wouldn't be too big of an increase or decrease because there wasn't one in the past data. I thought that most of the values would be in the 0.75-0.85 range also, which is sort of the middle between 0.70-0.90.","No, I did not think to consider additional variables in my predictions, but if I did, I would probably think of the effect that COVID-19 would have on the bias, since it has caused a great increase in unemployment, and also the presidential election, because based on whose elected, biases of the general public could change.",0,0,2,NA,NA,650000,800000,770000,750000,710000,850000,1000000,950000,900000,800000,750000,600000,NA,NA,NA,NA,NA,NA,Mixed,0,NA,NA,1,NA,1,NA,NA,NA,NA,29,2,1,NA,Neurologist,4,8,2,NA,5,United States,2,8,163.219,1,1,NA,-0.009178537,0.047997212,0.042267108,-1.360535556,5.434513693,1.005956668,1,0,Above Naive linear,Below Naive rwf,1,0,Above Naive linear,Below Naive rwf,5.799,14449166.67,18247560.34,14449166.67,88.51988349,88.51988349,40.13679706,-0.040473902,0.058585463,0.050896446,-5.410606667,6.731113294,1.211334809,-0.040473902,0.058585463,0.050896446,-5.410606667,6.731113294,1.31156491,1,0,Above Naive linear,Below Naive rwf,1,0,Above Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,May,NA
2162,2940,R_3P6suD59XmtFZno,1,NA,egend,0.7,0.8,0.71,0.9,0.91,0.82,0.85,0.89,0.81,0.78,0.74,0.78,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,2",NA,NA,The process that I did was based on what is going on right now since the pandemic is causing a bit of a unusual change which is chaning the gender-career bias quite a bit. Also the election for the United States is going to occur in a few months which should change the bias.,"My decision process for making these decisions were based on the political change that we are about to undergo in the upcoming months, as well as accounting for the impact that COVID-19 will have in the future if it keeps up. Also the unemployment rate was taken into account based on what we are seeing right now.",1,1,2,NA,The role of COVID-19 pandemic trajectory is that it will make a decent impact on we foresee the explicit gender-career bias since companies have let go more employees than usual and that would impact how many people of different genders apart from males will be let go as this pandemic goes on.,700000,750000,800000,950000,1000000,1100000,1300000,1500000,1700000,1900000,2000000,2100000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,18,1,2,NA,Student,6,3,10,NA,4,United States,2,3,90.673,1,1,NA,-0.018345203,0.082652632,0.063885626,-2.554183458,8.078010868,1.52047715,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,0,13926666.67,17539635.12,13926666.67,85.83844958,85.83844958,38.6854001,-0.042140568,0.068450781,0.050348774,-5.584616061,6.648370447,1.198300238,-0.042140568,0.068450781,0.050348774,-5.584616061,6.648370447,1.297451812,1,1,Above Naive linear,Above Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,May,NA
2163,4918,R_1LCDvI833YoYf7z,1,NA,egend,1,1,1,1,1,1,1,1.5,1.5,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,scores went up during winter holiday months,no,0,0,2,NA,NA,700000,750000,800000,850000,900000,950000,1000000,1000000,1000000,1000000,1000000,1000000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,29,1,2,NA,manager,2,4,1,NA,4,USA,2,8,617.095,1,1,NA,-0.294178537,0.354734239,0.294178537,-37.78259372,37.78259372,7.001445715,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,320.991,14330833.33,18102198.53,14330833.33,87.65909638,87.65909638,39.80809153,-0.400473902,0.464700262,0.400473902,-52.35240711,52.35240711,9.531274155,-0.400473902,0.464700262,0.400473902,-52.35240711,52.35240711,10.31992529,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,May,NA
2164,3283,R_1jTjHF0n3fVP4zM,1,NA,egend,0.79,0.75,0.75,0.74,0.76,0.76,0.75,0.78,0.82,0.815,0.79,0.795,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,I predicting lower scores in light of the massive loss of employment we are facing currently.,"The COVID-19 pandemic has driven the conversation from who does what to how soon can people get back to work.As such, gender bias as an issue is already on the back burner.",1,1,2,NA,"It has the potential for steering the conversation away from gender bias by minimizing it's impact.When jobs come back, the conversation will gather more momentum.",1000000,900000,600000,500000,200000,150000,140000,120000,100000,35000,20000,500,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,31,1,2,NA,Architect,4,6,3,NA,5,United States,1,5,265.565,1,1,NA,0.014154797,0.048610479,0.044768877,1.594754017,5.672507806,1.065498741,1,0,Above Naive linear,Below Naive rwf,1,0,Above Naive linear,Below Naive rwf,1.553,14929541.67,18796042.3,14929541.67,90.14322361,90.14322361,41.47117947,-0.025473902,0.042109385,0.035754258,-3.419466395,4.736041184,0.850950928,-0.025473902,0.042109385,0.035754258,-3.419466395,4.736041184,0.9213616,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,May,NA
2165,2062,R_5u7gYLc9L6CHMd3,1,NA,egend,0.8,0.8,0.75,0.75,0.75,0.75,0.75,0.74,0.73,0.72,0.71,0.7,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,I think that Biden will win the election and that COVID deaths will continue to rise,I think that the upcoming election will make it more unacceptable to be sexist. As a result I think that explicit gender-career bias will start to decrease as the election approaches and as the new government takes office.,1,1,2,NA,I think that an increase in the number of COVID deaths will decrease explicit gender-career bias,1000000,1200000,2000000,2500000,2500000,2600000,2700000,3000000,3500000,3500000,3000000,2500000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,34,2,1,NA,unemployed merchandiser,1,5,3,NA,2,USA,2,6,97.753,1,1,NA,0.043321463,0.049779704,0.043321463,5.438396289,5.438396289,1.03105032,1,0,Above Naive linear,Below Naive rwf,1,0,Above Naive linear,Below Naive rwf,36.357,12743333.33,16572667.26,12743333.33,72.70490031,72.70490031,35.39834481,0.041192765,0.050083697,0.041192765,5.295558736,5.295558736,0.980387323,0.041192765,0.050083697,0.041192765,5.295558736,5.295558736,1.061508017,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,May,NA
2166,4150,R_bITs1iJCG5dgsV3,1,NA,egend,0.812,0.823,0.842,0.823,0.792,0.762,0.721,0.743,0.752,0.722,0.756,0.712,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,"I think these would also be affected by people being laid off and extended time home, people won't all be getting new jobs instantly and a part might think about who is more ""deserving"" to be getting them back faster.","Covid-19 is the major factor making people stay longer at home and socializing less due to social distancing and unemployment, so it definitely has an effect on my assumptions.",1,1,2,NA,"it has a direct impact on the environment and level of frustration of a huge part of the population, as the numbers of cases affects policies on socialization and work conditions.",1910000,1940000,1970000,1995000,2020000,2040000,2058000,2075000,2090000,2120000,2240000,2340000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,38,1,2,NA,IT Manager,6,3,10,NA,4,new york city,1,6,56.813,1,1,NA,0.01748813,0.041353506,0.033731865,2.178798168,4.22437421,0.802817981,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,38.694,13176833.33,17191209.22,13198500,69.79569106,71.01291952,36.66270368,0.031859432,0.044007421,0.033052753,4.066197464,4.224795226,0.786655133,0.031859432,0.044007421,0.033052753,4.066197464,4.224795226,0.851745745,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,May,NA
2167,2988,R_2vcBSS19dwMlqaK,1,NA,egend,0.9,0.8,0.8,0.8,0.85,0.8,0.85,0.9,0.8,0.75,0.75,0.85,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,I used my own induction and gut feeling in predicting the future data.,"Unemployment rate, political leadership change, implementations of workplace polices and gender roles were considered.",0,0,2,NA,NA,990000,1000000,990000,600000,400000,200000,100000,40000,30000,20000,100,0,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,30,1,2,NA,Software Developer,3,5,10,NA,5,United States,1,4,55.864,1,1,NA,-0.031678537,0.055718478,0.037237706,-4.08758656,4.770693338,0.886256975,1,0,Above Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,0,14879158.33,18800515.52,14879158.33,88.83909361,88.83909361,41.33122499,-0.050473902,0.073147748,0.05128058,-6.612057275,6.71926849,1.22047721,-0.050473902,0.073147748,0.05128058,-6.612057275,6.71926849,1.321463785,1,1,Above Naive linear,Above Naive rwf,1,0,Above Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,May,NA
2168,887,R_11inoVUUE1Ce9zU,1,NA,egend,0.8,0.8,0.79,0.76,0.79,0.67,0.66,0.66,0.65,0.68,0.71,0.66,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,"Covid-19 specifically. I believe will play a role in the decline . i feel its like a second chance, a restart for the world at large to eliminate all bias, all segregation and all differences",1,1,2,NA,"The pandemic i feel is a wake up call, perhaps people might begin to look at life differently with less of all that has been pulling us back",598000,590000,580000,570000,568000,560000,540000,538000,510000,480000,440000,410000,NA,NA,NA,NA,NA,NA,Intuition/Theory,0,NA,NA,1,NA,1,NA,NA,NA,NA,29,1,2,NA,Manufacturer,4,5,4,NA,6,United States,1,4,133.301,1,1,NA,0.06998813,0.087162577,0.06998813,8.881369179,8.881369179,1.665716674,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,1.841,14711333.33,18491233.85,14711333.33,91.25025658,91.25025658,40.86504184,0.096192765,0.103142073,0.096192765,12.44003461,12.44003461,2.289386677,0.096192765,0.103142073,0.096192765,12.44003461,12.44003461,2.47881858,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,May,NA
2169,5695,R_rihil6nvauy6MuZ,1,NA,egend,0.765466775,0.728276543,0.932564675,0.786254546,0.812657804,0.800153645,0.900375778,0.690362753,0.847567374,0.93756784,0.740821534,0.780483711,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,"My forecast was based on a computer data analysis,","Predictions were gotten from the overview of stats in previous years and current, data from total number of graduands per year, percentage of senior citizens in care homes , birth rates and also death rate",1,1,2,NA,"The COVID-19 pandemic impacted mainly in the are of jobs(both job loss and increased unemployment), school factor and the trade factor.",500000,430000,100000,60000,63000,40000,42000,60000,30000,10000,12000,4000,NA,NA,NA,NA,NA,NA,Simulation,0,NA,NA,1,NA,1,NA,NA,NA,NA,27,1,2,NA,Entertainment,3,5,4,NA,2,USA,2,3,1055.446,3,1,0,-0.021057951,0.088901629,0.066528538,-2.878584909,8.52457401,1.583378421,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,192.278,15130750,18854765.08,15130750,95.86049725,95.86049725,42.03009461,-0.050003733,0.101265886,0.076370058,-6.588178228,10.08709507,1.817606483,-0.050003733,0.101265886,0.076370058,-6.588178228,10.08709507,1.968001634,1,1,Above Naive linear,Above Naive rwf,1,1,Above Naive linear,Above Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,May,NA
2170,3565,R_cPeQyhx4hH6ZTdn,1,NA,egend,0.8,0.825,0.87,0.825,0.85,0.78,0.74,0.76,0.72,0.65,0.7,0.74,NA,NA,NA,NA,NA,NA,1,NA,NA,"1,4",NA,NA,I feel like we are coming to a new change in the upcoming month for equalities so an overall decrease.,I just viewed the overall past data and see how it spiked randomly at times and what not and tried to apply it to my overall assumption of what would the trend be.,0,0,2,NA,NA,1000000,1500000,2000000,3000000,5000000,6500000,7000000,7500000,8000000,8250000,8500000,8600000,NA,NA,NA,NA,NA,NA,Mixed,0,NA,NA,1,NA,1,NA,NA,NA,NA,25,1,2,NA,Billing Clerk,2,3,9,Agnostic,2,USA,1,2,247.864,1,1,NA,0.01748813,0.052722231,0.048546855,2.26287893,6.175781084,1.155414573,1,0,Above Naive linear,Below Naive rwf,1,0,Above Naive linear,Below Naive rwf,0,9672500,13003381.29,9672500,54.2725042,54.2725042,26.86820482,0.047859432,0.057129461,0.052478647,6.237556493,6.856636124,1.248991182,0.047859432,0.057129461,0.052478647,6.237556493,6.856636124,1.352337104,1,0,Above Naive linear,Below Naive rwf,1,0,Above Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,May,NA
2171,3941,R_10GkBCZpcM9y1zw,1,NA,egend,0.898630759,0.918369066,0.796212988,0.733410155,0.832072615,0.800628332,0.785488395,0.607471615,0.713203283,0.735739185,0.772401236,0.754844516,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,I averaged the differences in explicit bias over the years by month and used that data to make a prediction for every month,no additional variables other than the data I was presented with,0,0,2,NA,NA,800000,1200000,1600000,1900000,2200000,2500000,2700000,3000000,3300000,3600000,3900000,4100000,NA,NA,NA,NA,NA,NA,Data-Driven,0,NA,NA,1,NA,1,NA,NA,NA,NA,57,1,2,NA,Administrative Staff,4,5,10,agnostic,1,USA,2,4,164.72,3,1,1,0.010115452,0.061739315,0.045258486,1.412535131,5.74971831,1.077151427,1,1,Above Naive linear,Above Naive rwf,1,0,Above Naive linear,Below Naive rwf,0,12676666.67,16252655.17,12676666.67,75.01209477,75.01209477,35.21315859,0.038001394,0.066834941,0.046210902,4.960910837,6.044497569,1.099818918,0.038001394,0.066834941,0.046210902,4.960910837,6.044497569,1.190821802,1,1,Above Naive linear,Above Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,May,NA
2172,6475,R_SZ6VhpyoJt8UdR7,1,NA,egend,0.88,0.85,0.85,0.82,0.8,0.82,0.77,0.75,0.8,0.75,0.82,0.76,NA,NA,NA,NA,NA,NA,2,NA,NA,"1,2,4",NA,NA,"1) There's usually a major uptick near May, but since COVID-19 has us all at home I predicted that there would still be strong explicit bias May-July but it would lower as time goes on and we all get back to work. 
2) From Sept-Jan there's a steady decrease with little uptick in the past data, which is reflected in my predictions. With more and more women showing they can have career and family, especially at the forefront of politics, I assume explicit bias will still go down.
3) Around April or March there is an uptick in past data.","I decided to assume that more women will show that they are strong in careers during the election period, and that a slow return to new normalcy, like kids going back to school or people adapting to kids having to be home to take classes, would help with lessening the impact of COVID-19 on the bias of people, This is assuming of course that they don't go back to thinking the same way as they did during March-June if we have to be quarantined again. I thought that quarantine would strengthen the bias as more people would be home with more time to work on family things.",1,1,2,NA,COVID-19 strengthened the bias I thought would be shown during the quarantining period.,900000,1000000,1100000,1170000,1220000,1300000,1400000,1450000,1550000,1600000,1605000,1610000,NA,NA,NA,NA,NA,NA,Mixed,0,NA,NA,1,NA,1,NA,NA,NA,NA,21,2,1,NA,NA,2,5,2,NA,2,United States,2,8,85.227,1,1,NA,-0.016678537,0.032184951,0.024909088,-2.125690482,3.164641582,0.592835992,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,4.544,13917916.67,17690876.95,13917916.67,83.1558237,83.1558237,38.66109441,-0.008807235,0.031725005,0.023155786,-1.21103182,3.028888054,0.551107427,-0.008807235,0.031725005,0.023155786,-1.21103182,3.028888054,0.596707993,0,0,Below Naive linear,Below Naive rwf,0,0,Below Naive linear,Below Naive rwf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,May,NA
