,X,ResponseId,phase,team_name,domain,counterfact,othercounter,Participant.s.Previous.Response,Presence.of.Counterfactual.OT,Presence.of.Counterfactual.HK,Agreement_Presence_1,Presence.of.Counterfactual.1.OT,Presence.of.Counterfactual..1.HK,Agreement_Presence_2,CounterFactual_Presence_Final,counterNum,COVID.19.OT,COVID.19.HK,Agreement_COVID_1,COVID.19..2.OT,COVID.19.2.HK,Agreement_COVID_2,COVID.Final,Onus.OT,Onus.HK,Onus_Agreement_1,Onus.2.OT,Onus.2.HK,Onus_Agreement_2,Onus.Final,Flagged.OT,Flagged.HK,Comments.OT,Comments.HK
643,649,R_274pH65DB58wOKa,2,Hi5,ideolrep,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
644,650,R_274pH65DB58wOKa,2,Hi5,polar,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
645,651,R_274pH65DB58wOKa,2,Hi5,iasian,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
646,652,R_274pH65DB58wOKa,2,Hi5,easian,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
647,653,R_274pH65DB58wOKa,2,Hi5,igend,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
648,654,R_274pH65DB58wOKa,2,Hi5,egend,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
649,655,R_9sHHInSMm0RWjh7,2,Team Blue Skies,lifesat,COVID continuation,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
650,656,R_9sHHInSMm0RWjh7,2,Team Blue Skies,negaffect,Covid continuation,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
651,657,R_9sHHInSMm0RWjh7,2,Team Blue Skies,posaffect,Covid continuation,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
652,658,R_9sHHInSMm0RWjh7,2,Team Blue Skies,ideoldem,Trump winning 2020 Election,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
653,659,R_9sHHInSMm0RWjh7,2,Team Blue Skies,ideolrep,Trump winning 2020 Election,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
654,660,R_9sHHInSMm0RWjh7,2,Team Blue Skies,polar,Trump winning the 2020 election.,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
655,661,R_9sHHInSMm0RWjh7,2,Team Blue Skies,iasian,Conservative US politicians blaming China for COVID and stocking anti-Asian racism.,NA,NA,1,1,0,NA,NA,NA,1,1,1,2,1,NA,NA,NA,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
656,662,R_9sHHInSMm0RWjh7,2,Team Blue Skies,easian,Conservative US politicians blaming China for COVID,NA,NA,1,1,0,NA,NA,NA,1,1,1,2,1,NA,NA,NA,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
657,663,R_9sHHInSMm0RWjh7,2,Team Blue Skies,iafric,If George Floyd murder by police and following protests had not happened.,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
658,664,R_9sHHInSMm0RWjh7,2,Team Blue Skies,eafric,If George Floyd murder by police and following protests had not happened.,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
659,665,R_9sHHInSMm0RWjh7,2,Team Blue Skies,igend,No strong counterfactuals here.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
660,666,R_9sHHInSMm0RWjh7,2,Team Blue Skies,egend,No strong counterfactuals here.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
661,667,R_2qr3eC9DPpnuTQ6,2,Broken Mirror Neurons,lifesat,No re-opening of non-essential businesses and workforce; continued shelter-in-place orders would have maintained a decrease in life satisfaction due to perceived lower quality of life in continued lockdown,NA,NA,1,1,0,NA,NA,NA,1,1,1,0,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
662,668,R_2qr3eC9DPpnuTQ6,2,Broken Mirror Neurons,polar,A greater aggressive federal response to COVID-19 with public health policies enacted earlier and more strictly - this may have created a more favorable response to the federal government's response from the public,NA,NA,1,1,0,NA,NA,NA,1,1,1,2,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
663,669,R_2qr3eC9DPpnuTQ6,2,Broken Mirror Neurons,iasian,Hostile military or governmental aggression from countries in Asia,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
664,670,R_2qr3eC9DPpnuTQ6,2,Broken Mirror Neurons,easian,Hostile military or governmental aggression from countries in Asia; the presence of conflict which involves the U.S. may increase explicit Asian-American bias.,NA,NA,1,1,0,NA,NA,NA,1,2,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
665,671,R_2BglXfLOaClrfZX,2,Pythia,iafric,"If the killing of George Floyd and the protests that ensued had not occurred, this would have led us to make a very different forecast, as much of our forecast is based on the fact that we are exiting a peak in Black Lives Matter Activity.","If there had been an additional recent killing of an African-American by the police that sparked wide scale protest. If protests had again spiked, this would fundamentally have changed our forecast. In addition, it would have changed our assumption that two large spikes are unlikely to happen so close in time to one another.",NA,1,1,0,NA,NA,NA,1,2,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
666,672,R_2BglXfLOaClrfZX,2,Pythia,eafric,"If the killing of George Floyd and the protests that ensued had not occurred, this would have led us to make a very different forecast, as much of our forecast is based on the fact that we are exiting a peak in Black Lives Matter Activity.","If there had been an additional recent killing of an African-American by the police that sparked wide scale protest. If protests had again spiked, this would fundamentally have changed our forecast. In addition, it would have changed our assumption that two large spikes are unlikely to happen so close in time to one another.",NA,1,1,0,NA,NA,NA,1,2,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
667,673,R_2wBUiCkGG3b3N2X,2,Platypus,lifesat,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
668,674,R_2DTQwz3x0AgTDZl,2,scaled-humanity,lifesat,"Life satisfaction saw a decline around the onset of COVID-19. In the counterfactual where COVID-19 was resolved quickly, I suspect decline would have been muted.",NA,NA,1,1,0,NA,NA,NA,1,1,2,2,0,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
669,675,R_2DTQwz3x0AgTDZl,2,scaled-humanity,negaffect,"If COVID-19 was resolved quickly I suspect we would have seen Affect on Social Media closer to the previous years' trends,",NA,NA,1,1,0,NA,NA,NA,1,1,2,2,0,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
670,676,R_2DTQwz3x0AgTDZl,2,scaled-humanity,posaffect,"If COVID-19 was resolved quickly I suspect we would have seen Affect on Social Media closer to the previous years' trends,",NA,NA,1,1,0,NA,NA,NA,1,1,2,2,0,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
671,677,R_2DTQwz3x0AgTDZl,2,scaled-humanity,ideoldem,"If a different person had won the election in November 2020, I suspect there would have been a gradual decline in republican support.",NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
672,678,R_2DTQwz3x0AgTDZl,2,scaled-humanity,ideolrep,"If a different person had won the election in November 2020, I suspect there would have been a gradual decline in republican support.",NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
673,679,R_2DTQwz3x0AgTDZl,2,scaled-humanity,polar,"I suspect if Trump had rapidly accepted the election results, there would have been less ongoing polarization.",NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,1,0,1,NA,NA,NA,1,NA,NA,NA,NA
674,680,R_2DTQwz3x0AgTDZl,2,scaled-humanity,iasian,"If COVID-19 had not been referred to as the 'Chinese Virus' by officials in the USA, I suspect it would have had adjusted the bias levels.",NA,NA,1,1,0,NA,NA,NA,1,1,1,1,0,NA,NA,NA,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
675,681,R_2DTQwz3x0AgTDZl,2,scaled-humanity,easian,"I think that if COVID-19 had not been called the ""China Virus"" by officials, Asian-American bias would not have seen such a hit in 2020, and moving forward.",NA,NA,1,1,0,NA,NA,NA,1,1,1,1,0,NA,NA,NA,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
676,682,R_2DTQwz3x0AgTDZl,2,scaled-humanity,iafric,If the Black Lives Matter protests had escalated differently bias would likely have had different outcomes in the past year.,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
677,683,R_2DTQwz3x0AgTDZl,2,scaled-humanity,eafric,"If the black lives matter protests had escalated differently, I think we would see different ongoing bias levels.",NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
678,684,R_2DTQwz3x0AgTDZl,2,scaled-humanity,igend,"If COVID-19 had only impacted one gender, we would have seen more bias.",NA,NA,1,1,0,NA,NA,NA,1,1,1,1,0,NA,NA,NA,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
679,685,R_2DTQwz3x0AgTDZl,2,scaled-humanity,egend,"if COVID-19 had impacted only one gender, we would have seen more prominent biases",NA,NA,1,1,0,NA,NA,NA,1,1,1,1,0,NA,NA,NA,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
680,686,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,lifesat,"Countless counterfactual events could occur (another pandemic, a terrorist attack, etc. etc. etc.). Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
681,687,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,negaffect,"Countless counterfactual events could occur (another pandemic, a terrorist attack, etc. etc. etc.). Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
682,688,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,posaffect,"Countless counterfactual events could occur (another pandemic, a terrorist attack, etc. etc. etc.). Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
683,689,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,ideoldem,"Countless counterfactual events could occur (another pandemic, a terrorist attack, etc. etc. etc.). Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
684,690,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,ideolrep,"Countless counterfactual events could occur (another pandemic, a terrorist attack, etc. etc. etc.). Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
685,691,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,polar,"Countless counterfactual events could occur (another pandemic, a terrorist attack, etc. etc. etc.). Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
686,692,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,iasian,"Countless counterfactual events could occur (another pandemic, a terrorist attack, etc. etc. etc.). Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
687,693,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,easian,"Countless counterfactual events could occur. Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
688,694,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,iafric,"Countless counterfactual events could occur. Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
689,695,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,eafric,"Countless counterfactual events could occur. Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
690,696,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,igend,"Countless counterfactual events could occur. Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
691,697,R_2vcVJFShhkDIrqz,2,Team Social Psychological Skill,egend,"Countless counterfactual events could occur. Given that these would be mere guesses however, I'll abstain from suggesting concrete possible events and won't specify how these events could influence the estimates. I hope that's alright!",NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
692,698,R_2rq0ErDq5x0v39Y,2,LoneGradStudent,lifesat,"Earlier lockdown, not having selfish people in the country, not having an anti-science president.",NA,NA,1,1,0,NA,NA,NA,1,3,1,0,1,NA,NA,NA,2,0,1,1,NA,NA,NA,1,NA,NA,NA,selfish people?
693,699,R_2rq0ErDq5x0v39Y,2,LoneGradStudent,ideoldem,Well covid got all us very polarized in all manners.  People are trying to hide their parties though.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
694,700,R_2rq0ErDq5x0v39Y,2,LoneGradStudent,ideolrep,Well covid got all us very polarized in all manners.  People are trying to hide their parties though.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
695,701,R_2rq0ErDq5x0v39Y,2,LoneGradStudent,polar,Better covid response would have helped minimize the polarization,NA,NA,1,1,0,NA,NA,NA,1,1,1,2,1,NA,NA,NA,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
696,702,R_2rq0ErDq5x0v39Y,2,LoneGradStudent,igend,"If trump had won, I believe the the numbers would remain as they were before",NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,1,0,1,NA,NA,NA,0,NA,NA,NA,NA
697,703,R_2rq0ErDq5x0v39Y,2,LoneGradStudent,egend,Trump winning would have degraded all the rights for women,NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,1,0,1,NA,NA,NA,0,NA,NA,NA,NA
698,704,R_3KTHDasVXRRWvKo,2,The Well-Adjusted R Squares,iasian,Something that would directly and massively influence the lives of people who go to the project implicit website. All out war with China? Massive and irreparable internet outage? Widespread famine?,NA,NA,1,1,0,NA,NA,NA,1,3,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
699,705,R_3KTHDasVXRRWvKo,2,The Well-Adjusted R Squares,easian,Something that would directly and massively influence the lives of people who provide the ratings. All out war with China? Massive and irreparable internet outage? Widespread famine?,NA,NA,1,1,0,NA,NA,NA,1,3,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
700,706,R_3KTHDasVXRRWvKo,2,The Well-Adjusted R Squares,iafric,"A civil war in the USA; more Trump followers taking the surveys; stronger #blacklivesmatter backlash; stronger conflicts with other groups e.g., proudboys",NA,NA,1,1,0,NA,NA,NA,1,4,0,0,0,NA,NA,NA,0,1,0,1,NA,NA,NA,0,NA,NA,NA,NA
701,707,R_3KTHDasVXRRWvKo,2,The Well-Adjusted R Squares,eafric,"Civil war in USA; more trump followers taking the surveys; stronger #blacklivesmatter actions or responses; stronger conflict with other groups, e.g., proudboys",NA,NA,1,1,0,NA,NA,NA,1,4,0,0,0,NA,NA,NA,0,1,0,1,NA,NA,NA,0,NA,NA,NA,NA
702,708,R_3KTHDasVXRRWvKo,2,The Well-Adjusted R Squares,igend,Kamala Harris not being selected Biden running mate; not being voted Vice President elect; Kamala or another female candidate being selected as Presidential candidate; being voted President elect,NA,NA,1,1,0,NA,NA,NA,1,3,0,0,0,NA,NA,NA,0,1,0,1,NA,NA,NA,0,NA,NA,NA,NA
703,709,R_3KTHDasVXRRWvKo,2,The Well-Adjusted R Squares,egend,"For example, if Kamala Harris (or other female candidate) won the US presidential election; it could cause some psychological backlash increasing explicit gender-career bias in subset of men respondents.",NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,1,0,1,NA,NA,NA,0,NA,NA,NA,NA
704,710,R_3KUXYn3GW89OuDA,2,blue duiker,polar,"A key counterfactual for the Political Polarization forecast is if the elections (primary and general) had been encouraged to be held in-person, this would have decreased polarization leading up to the election. In-person general election would have increased Republican trust in the results of the election. In-person primary elections may have resulted in a different Democratic candidate. Although the most likely alternative was Bernie Sanders, which would have resulted in the same level of polarization.",NA,NA,1,1,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
705,711,R_1q51Mz0CSaByJJ8,2,Compassionate Values,negaffect,"COVID surges, lockdowns, political activities",NA,NA,1,0,1,NA,NA,NA,0,3,2,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
706,712,R_1q51Mz0CSaByJJ8,2,Compassionate Values,posaffect,"COVID surges, lockdowns, political activities",NA,NA,1,0,1,NA,NA,NA,0,3,2,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
707,713,R_1q51Mz0CSaByJJ8,2,Compassionate Values,polar,herd immunity; death of political figures,NA,NA,1,1,0,NA,NA,NA,0,2,1,0,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
708,714,R_1q51Mz0CSaByJJ8,2,Compassionate Values,eafric,Uncertain how to answer this one.,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
709,715,R_2lqAAyMrbi7nyhj,2,A Woman Scientist,lifesat,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
710,716,R_2lqAAyMrbi7nyhj,2,A Woman Scientist,negaffect,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
711,717,R_2lqAAyMrbi7nyhj,2,A Woman Scientist,posaffect,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,1,NA,NA
