,X,ResponseId,team_name,phase,domain,DataOnly,parameters,numpred,covidcondyn,covidmeas,covidmeas_6_TEXT,MA_UniqueParam,OT_UniqueParam,MA_Comments,OT_Comments,Agreement,parameters_coded,MA_Flag,OT_Flag
1809,1809,R_piXAI1GJzj5kjU5,NA,1,iafric,NA,I just looked at the other previous data and tried to compare and look at what was happening during those times for there to be such an amount of implicit African American bias. ,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1810,1810,R_1rC6SQdJx4NMHLQ,NA,1,iafric,NA,I didn't really consider additional variables while making my predictions. I assumed there would be a spike in Implicit African-American Bias based on prior data. I assumed not much of what would happen politically would affect Implicit African-American Bias. I assumed that further incidents of police brutality or racism would not obtain the fervor and reach of the current movement. I also assumed that the fervor of the current movement would die down in months.,NA,NA,NA,NA,2,2,,,1,2,NA,NA
1811,1811,R_026zO2V4zWIyNXP,NA,1,iafric,NA,no,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1812,1812,R_3Gv1bZZY6BnWlqQ,NA,1,iafric,NA,"I only went off of the previous numbers to keep a course for where the averages lay, and considered the recent police brutality, protests, and possible second coming of the COVID19 wave in the fall, where more people may lose jobs again",1,1,2,NA,3,3,,,1,3,NA,NA
1813,1813,R_3KOsgVWI4AthPIE,NA,1,iafric,NA,The death of George Floyd and what I think may happen as a result of it and subsequent protests; predictions come from an introductory Sociology class I previously took and how racial inequality changed decades ago.,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1814,1814,R_2YVdo0JpZyNWqKx,NA,1,iafric,NA,"yeah, african amerian cannot be a team lead in my place of work no matter his / her educational/experiences level.",1,1,2,NA,1,1,,,1,1,NA,NA
1815,1815,R_30jG0Gz6WdrGYtd,NA,1,iafric,NA,"The black community has the highest number of causality due to the Covid-19 pandemic. Also, the unemployment rate, and racial stereotyping are some of the things I considered.",NA,NA,NA,NA,3,3,,,1,3,NA,NA
1816,1816,R_28S2N1lQRR3FsdS,NA,1,iafric,NA,"The only thing I really took into account when making my predictions were the current protests going on and the violence that has seemed to appear with them. I don't know who is starting the violence, but I do think people are seeing it as associated with the protests. I used that to help me make my predictions.",NA,NA,NA,NA,1,1,,,1,1,NA,NA
1817,1817,R_1F5PIfyxSl3xygh,NA,1,iafric,NA,I was wondering if the worldwide protests going on may be a factor that disrupts the balance but I'm not too sure if it will or wont.,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1818,1818,R_DrirMF7C81IEMyl,NA,1,iafric,NA,none,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1819,1819,R_1lzw9t90H13oqjp,NA,1,iafric,NA,I carefully looked at the data and come to those decisions on my own,1,1,2,NA,1,1,,,1,1,NA,NA
1820,1820,R_1I5zdrszRu2lORl,NA,1,iafric,NA,"COVID-19, past experience ",1,1,2,NA,2,2,,,1,2,NA,NA
1821,1821,R_2dux764JA9U06bS,NA,1,iafric,NA,"I considered political change, like the presidential election and the social issues it often brings up. I also considered recent events (protests and riots against police brutality), that I thought would influence those who are already inclined to discriminate against African Americans. Ultimately, I made my decisions based on the usual time frame that the media gives attention to issues, since that is mostly what people base their decisions off of in my experience.",1,1,2,NA,3,4,,,0,4,NA,NA
1822,1822,R_3qJM13uBFHUdjlD,NA,1,iafric,NA,"Yes, i considered recent news developments.",NA,NA,NA,NA,1,1,,,1,1,NA,NA
1823,1823,R_z0Gcd3dT8OBPmcV,NA,1,iafric,NA,The unemployment rate has significantly shot up this year due to COVID-19 safety precautions. This has a correlation with higher crime rates. ,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1824,1824,R_22MklmdWYzWRYp8,NA,1,iafric,NA,I based the almost immediate drop in value on people being sympathetic with the George Floyd case. I think this issue being in the forefront of people's minds will affect their implicit bias. I also indicate a sharp spike before the presidential election as more misinformation is spread due to campaign rhetoric. ,NA,NA,NA,NA,2,2,,,1,2,NA,NA
1825,1825,R_1K24L2R43hqh14A,NA,1,iafric,NA,The variable I included are the current Black Lives Matter movement and the rioting that's resulting.,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1826,1826,R_2YX5AdTMWFwRX6Y,NA,1,iafric,NA,My Decisions was facilitated by the data on hand.,1,1,2,NA,1,1,,,1,1,NA,NA
1827,1827,R_3rP0jZxLlYZ7A2t,NA,1,eafric,NA,"covid-19 deaths, unemployment, current events, black lives matter movement, political changes",1,1,2,NA,6,4,,,0,6,NA,NA
1828,1828,R_3GelR3fNjxM7AZL,NA,1,eafric,NA,None,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1829,1829,R_11cmNv7MMAki1RV,NA,1,eafric,NA,"Currently with the riots, i believe that people who already view African-Americans as lower will automatically view them even lower at the moment, however there is realization that whites are also rioting. I think that Obama reaching, quite literally the highest position any human can reach in the U.S.A was good for African-Americans because it showed that we are an equal opportunity country. I think that it showed a decline in African American bias, however current events may be doing quite the opposite. ",1,1,2,NA,2,2,,,1,2,NA,NA
1830,1830,R_2Y9h0SUc5YiWNCP,NA,1,eafric,NA,I considered voting season in November and how different political leaders and voters want to appear to different audiences,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1831,1831,R_3nxvFKuz4cd7SEr,NA,1,eafric,NA,non,1,1,2,NA,1,1,,,1,1,NA,NA
1832,1832,R_3M9hc4heefRxs7o,NA,1,eafric,NA,I considered employment rates being so high and the effect of the virus.,1,1,2,NA,2,2,,,1,2,NA,NA
1833,1833,R_3oT2iuGMH9D3vkF,NA,1,eafric,NA,I considered the black lives matter movement occurring right now.,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1834,1834,R_1mOckkoThfTz2Jt,NA,1,eafric,NA,I made my predictions based on a downward trend that I noticed.,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1835,1835,R_3ptHzk1Qi0ZHBbu,NA,1,eafric,NA,BLM movement right now ,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1836,1836,R_0wWudVmMU1EZ97z,NA,1,eafric,NA,I based them on Covid-19,1,1,2,NA,1,1,,,1,1,NA,NA
1837,1837,R_DMp4F7aunB5E7h7,NA,1,eafric,NA,"I expect that individuals who are seeking to educate and better themselves following the death of George Floyd will be more likely to seek out and take the IAT, and these individuals will be inclined to exhibit an explicit bias in favor of African Americans (regardless of their own race).",NA,NA,NA,NA,1,1,,,1,1,NA,NA
1838,1838,R_21vuuURoHuLqImU,NA,1,eafric,NA,"Election, current protests, presidential response ",NA,NA,NA,NA,3,3,,,1,3,NA,NA
1839,1839,R_xDA6j0WK05bzrFv,NA,1,eafric,NA,"Yes, I predict there is going to be a second wave and unemployment rate will again increase",1,1,2,NA,2,2,,,1,2,NA,NA
1840,1840,R_23aihdWDHdk9USY,NA,1,eafric,NA,"Political leadership change, incarceration rate and unemployment rates were considered.",NA,NA,NA,NA,3,2,,,0,3,NA,NA
1841,1841,R_1I9PnJa0hfiBf9L,NA,1,eafric,NA,"I looked at the patterns of the data provided. The numbers seem to overall be trending lower, with spikes and fluctuations being common.",1,1,2,NA,1,1,,,1,1,NA,NA
1842,1842,R_21aE6uW7En266br,NA,1,eafric,NA,"Recent events would likely casue a wild swing in biases in the short term, eventually settling back towards existing levels",NA,NA,NA,NA,1,1,,,1,1,NA,NA
1843,1843,R_2TYPyw5pUeVGnKm,NA,1,eafric,NA,the black lives matter protests,1,1,2,NA,1,2,,,0,2,NA,NA
1844,1844,R_3q99keYR5HdAVDU,NA,1,eafric,NA,I considered police brutality and protests.,NA,NA,NA,NA,2,1,,,0,1,NA,NA
1845,1845,R_1BR8WHfO3y7Zynp,NA,1,eafric,NA,I was thinking about the recent George Floyd protests that have been going on. ,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1846,1846,R_1K3H4byBScLOukZ,NA,1,eafric,NA,Same as above. I didn't really consider much besides the current protests and riots because I believe those are going to have the most significant effect.,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1847,1847,R_AKVPOCvSYmg6L6N,NA,1,eafric,NA,Yes. The death of George Floyd. The actions of the president. The protests going on and the resurgence of Black Lives Matter. COVID-19 and it's disproportionate affect on minority populations. ,NA,NA,NA,NA,3,4,,,0,4,NA,NA
1848,1848,R_3iFtGWfDtzP4CTr,NA,1,eafric,NA,"I considered additional variables, but I do not think they will have much on an affect. ",NA,NA,NA,NA,0,0,,,1,0,NA,NA
1849,1849,R_3kGokKUtabccIQ4,NA,1,eafric,NA,Not especially. I expect the impact of the current situation to be slowly lost to the the fast pace of the media in these times.,1,1,2,NA,1,1,,,1,1,NA,NA
1850,1850,R_3JaD7NDcNV8XF6h,NA,1,eafric,NA,I accounted for the recent racial riots and political leadership change which might show a sudden increase of bias towards African Americans.,NA,NA,NA,NA,2,2,,,1,2,NA,NA
1851,1851,R_2uPOzAVfZoecO3T,NA,1,eafric,NA,"Yes, I incorporated single-shot events, leadership change, such as presidential elections, and current protests/riots.",NA,NA,NA,NA,2,2,,,1,2,NA,NA
1852,1852,R_OoJ1MbdhAz8ywmd,NA,1,eafric,NA,If the current US president wins the upcoming election his hatred might worsen or keep african-american bias the same.,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1853,1853,R_42QrMQuNfFGzRgl,NA,1,eafric,NA,I didn't take any other variables into account. I only used the numbers from the past data. ,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1854,1854,R_3iqm9EGVqEY2UGc,NA,1,eafric,NA,I just predict by previous curve ,1,1,2,NA,1,1,,,1,1,NA,NA
1855,1855,R_1gTmRXpLY1BM6uz,NA,1,eafric,NA,"I think that the recent protests and death of George Floyd are bringing to the public eye how horrific acts of racism are. Even if people are racist, I think they are less likely to act on it in the wake of these recent events. ",NA,NA,NA,NA,1,1,,,1,1,NA,NA
1856,1856,R_qRCPQZOX1FXC7Kh,NA,1,eafric,NA,I considered the protests going on right now because of the death of George Floyd and how that could affect people's bias towards African Americans.,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1857,1857,R_10BslmdChV8M9kv,NA,1,eafric,NA,I just considered what is taking place in society right now from the George Floyd incident. The protests should make a difference this time. And its the first time in my life I have seen white people asking for change. ,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1858,1858,R_3G0XLjLw1t7Ijj8,NA,1,eafric,NA,People may become more accepting of African Americans after this time in America. ,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1859,1859,R_1luh0ib743Tk3ss,NA,1,eafric,NA,I took into account election month,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1860,1860,R_2azzh8MQBlkF8rX,NA,1,eafric,NA,I considered recent events concerning racially motivated murder and that it is an election year,NA,NA,NA,NA,2,2,,,1,2,NA,NA
1861,1861,R_1H7ZpB6Cz4UJQdL,NA,1,eafric,NA,"Protests, COVID-19, Unemployment, Riots, Police Brutality all play huge factors",1,1,2,NA,5,5,,,1,5,NA,NA
1862,1862,R_3MbYk6SCJTWTlvS,NA,1,eafric,NA,I did consider the current events involving the George Floyd's death. I believe this event will further push change and increase feelings for African Americans. I didn't consider any other variables other than the current protests.,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1863,1863,R_3xuV1CF7THpNmdb,NA,1,eafric,NA,Current protests ,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1864,1864,R_1MJTeQEVXe7KvwA,NA,1,eafric,NA,I wasn't too sure about the predictions i made so i based then on the current politicial and social situation in the USA given the #blacklivesmatter movement.,1,1,2,NA,1,2,,,0,2,NA,NA
1865,1865,R_2ziQrRIZfGfhaIA,NA,1,eafric,NA,"Black lives matter, politics, social media, news",NA,NA,NA,NA,4,4,,,1,4,NA,NA
1866,1866,R_3dEOYIw8fIHHgOu,NA,1,eafric,NA,I didn't consider any additional variables.,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1867,1867,R_3kjAWZx2x70cWqZ,NA,1,eafric,NA,This is was solely based on the data from the downloaded file as well as government policies and recent happenings. ,1,1,2,NA,2,2,,,1,2,NA,NA
1868,1868,R_2VxOhvcUo8C6Gbc,NA,1,eafric,NA,Not really. I just know how this country acts towards Black Lives. ,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1869,1869,R_XFC2BQNRk5ZYrhn,NA,1,eafric,NA,I think that Donald Trump losing the presidency and the riots and protests will change the bias.,NA,NA,NA,NA,2,2,,,1,2,NA,NA
1870,1870,R_3OcdvsuAMDhD1nx,NA,1,eafric,NA,"The George Floyd protests, the Donald Trump presidency fiasco, the COVID pandemic, the systemic racism inherent in the United States, and the young peoples empowerment for change leads me to think more people will look at African Americans favorably in the near future.",1,1,2,NA,5,5,,,1,5,NA,NA
1871,1871,R_ZsLjMuUutP2dD0Z,NA,1,eafric,NA,current protests and upcoming election cycle,1,1,2,NA,3,3,,,1,3,NA,NA
1872,1872,R_AtzECU57oNb1LvH,NA,1,eafric,NA,not,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1873,1873,R_DNT7Mi0bWBasAnL,NA,1,eafric,NA,I did not consider additional variables.,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1874,1874,R_d6AD7Fo06KenRfj,NA,1,eafric,NA,Just entered random numbers that somewhat felt right based on my reasoning ,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1875,1875,R_1K1EHBeJbndY5Fz,NA,1,eafric,NA,"Yes, i am considering that is going on in America like the blm matters movement",1,1,2,NA,1,2,,,0,2,NA,NA
1876,1876,R_3j9A6mXe1r482Mm,NA,1,eafric,NA,Yes. Like last time I thought about the COVID-19 issue and the protesting/outrage over George Floyd's death. I thought about how the majority in America would feel about the protesting. I also thought about my personal experience (I am also African American) and how I have been treated to my face or even behind my back when it comes to racism.,1,1,2,NA,4,4,,,1,4,NA,NA
1877,1877,R_4O4fXDQWqGiJ9Xb,NA,1,eafric,NA,"I think the riots/protesting will cause it to be more polarized, which will in a way level things out; I also think heated rhetoric around the time of the election will cause another spike in bias, which I am hopeful will subside and even net decrease over time as more people join the cause of justice.",NA,NA,NA,NA,2,2,,,1,2,NA,NA
1878,1878,R_snuA6G2IhtxwSEV,NA,1,eafric,NA,"with the recent protests, people aren't going to want to show explicit bias against african americans",NA,NA,NA,NA,1,1,,,1,1,NA,NA
1879,1879,R_2z7oysGuE3y9oF2,NA,1,eafric,NA,No I kept them very close to the most recent data ,NA,NA,NA,NA,0,0,,,1,0,NA,NA
1880,1880,R_1OV4qVWqEvMaTyy,NA,1,eafric,NA,Current news played a critical role. Especially with the protest the difference between people are getting lower ,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1881,1881,R_2P5SE5gPO41qgqx,NA,1,eafric,NA,"As time goes on, there will be some changes.",NA,NA,NA,NA,0,0,,,1,0,NA,NA
1882,1882,R_2QJmprdUInIFTRP,NA,1,eafric,NA,i took external variable such as the riots going on and elections.,NA,NA,NA,NA,2,2,,,1,2,NA,NA
1883,1883,R_bOTg8aE8idcNV61,NA,1,eafric,NA,I considered time of year as factors. ,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1884,1884,R_3kdGn7OI0Iqzjgf,NA,1,eafric,NA,"I felt the election would send bias through the roof as it approaches, but then fall off drastically afterwards, approaching its more ""natural value"".",NA,NA,NA,NA,1,1,,,1,1,NA,NA
1885,1885,R_1GVXyNTHPxgR6tg,NA,1,eafric,NA,"Yes, I believe that a political leadership change can improve the situation in the near future. I also believe that because of COVID-19, everybody will be more sympathetic towards each other especially with how trying these times are. ",1,1,2,NA,2,2,,,1,2,NA,NA
1886,1886,R_1BRZu4gNCbodykH,NA,1,eafric,NA,What happened to George Floyd. ,NA,NA,NA,NA,1,1,,,1,1,NA,NA
1887,1887,R_33qCQ66ROCfZxXc,NA,1,eafric,NA,"Speaking of covid deaths, what happened to that? are people still dying?  No matter, regardless I am tired of black people not getting equal job opportunity or healthcare benefits due to the color of their skin and how theyre more likely to die from COVID and be unemployed due to it.  All of these factors played a part in my decision making.  ",1,1,2,NA,3,3,,,1,3,NA,NA
